filename,query,pred_bbox_subject,iou
/projects/katefgroup/language_grounding/VG/images/430.jpg,people wearing helmet,"[41, 0, 256, 480]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/430.jpg,bike on sidewalk,"[513, 352, 665, 524]",tensor(0.5625)
/projects/katefgroup/language_grounding/VG/images/431.jpg,window on building,"[365, 0, 612, 533]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/431.jpg,window on building,"[365, 0, 612, 533]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/431.jpg,building has window,"[0, 0, 560, 533]",tensor(0.8946)
/projects/katefgroup/language_grounding/VG/images/431.jpg,window on building,"[365, 0, 612, 533]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/431.jpg,window on building,"[365, 0, 612, 533]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/432.jpg,window on building,"[407, 45, 561, 86]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/432.jpg,window on building,"[407, 45, 561, 86]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/432.jpg,window on building,"[407, 45, 561, 86]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/432.jpg,window on building,"[407, 45, 561, 86]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/435.jpg,tree in sidewalk,"[189, 0, 320, 365]",tensor(0.7416)
/projects/katefgroup/language_grounding/VG/images/435.jpg,tree in sidewalk,"[189, 0, 320, 365]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/435.jpg,door on building,"[240, 121, 402, 288]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/435.jpg,window on building,"[405, 3, 641, 224]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/435.jpg,window on building,"[405, 3, 641, 224]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/435.jpg,window on building,"[405, 3, 641, 224]",tensor(0.0406)
/projects/katefgroup/language_grounding/VG/images/435.jpg,window belonging to building,"[240, 121, 402, 288]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/435.jpg,window on building,"[405, 3, 641, 224]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/435.jpg,window on building,"[405, 3, 641, 224]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/435.jpg,window on building,"[405, 3, 641, 224]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/436.jpg,man walking on sidewalk,"[541, 352, 579, 457]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/436.jpg,man in shirt,"[541, 352, 579, 457]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/436.jpg,sidewalk in shirt,"[529, 333, 588, 445]",tensor(0.0239)
/projects/katefgroup/language_grounding/VG/images/436.jpg,man walking on sidewalk,"[541, 352, 579, 457]",tensor(0.4586)
/projects/katefgroup/language_grounding/VG/images/436.jpg,man near umbrella,"[3, 361, 172, 532]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/436.jpg,man walking on sidewalk,"[541, 352, 579, 457]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/436.jpg,person sitting on chair,"[3, 361, 172, 532]",tensor(0.0899)
/projects/katefgroup/language_grounding/VG/images/436.jpg,umbrella on sidewalk,"[11, 249, 212, 437]",tensor(0.3658)
/projects/katefgroup/language_grounding/VG/images/436.jpg,umbrella on sidewalk,"[11, 249, 212, 437]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/437.jpg,window on building,"[262, 3, 815, 385]",tensor(0.0053)
/projects/katefgroup/language_grounding/VG/images/437.jpg,window on building,"[262, 3, 815, 385]",tensor(0.0068)
/projects/katefgroup/language_grounding/VG/images/438.jpg,tree on sidewalk,"[456, 0, 661, 510]",tensor(0.5789)
/projects/katefgroup/language_grounding/VG/images/438.jpg,sign on building,"[722, 199, 790, 429]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/438.jpg,car on street,"[582, 234, 815, 334]",tensor(0.5410)
/projects/katefgroup/language_grounding/VG/images/438.jpg,car on street,"[582, 234, 815, 334]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/438.jpg,car on street,"[582, 234, 815, 334]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/438.jpg,car on street,"[582, 234, 815, 334]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/438.jpg,sign on building,"[722, 199, 790, 429]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/438.jpg,tree in sidewalk,"[456, 0, 661, 510]",tensor(0.5789)
/projects/katefgroup/language_grounding/VG/images/438.jpg,tree has trunk,"[456, 0, 661, 510]",tensor(0.5789)
/projects/katefgroup/language_grounding/VG/images/438.jpg,post has light,"[34, 3, 117, 427]",tensor(0.3965)
/projects/katefgroup/language_grounding/VG/images/439.jpg,car on street,"[461, 301, 815, 387]",tensor(0.0370)
/projects/katefgroup/language_grounding/VG/images/439.jpg,car on street,"[461, 301, 815, 387]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/440.jpg,person wearing hat,"[510, 295, 706, 599]",tensor(0.8813)
/projects/katefgroup/language_grounding/VG/images/440.jpg,man walking on sidewalk,"[26, 251, 99, 467]",tensor(0.5608)
/projects/katefgroup/language_grounding/VG/images/440.jpg,person standing on sidewalk,"[26, 251, 99, 467]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/440.jpg,person standing on sidewalk,"[26, 251, 99, 467]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/440.jpg,person standing on sidewalk,"[26, 251, 99, 467]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/440.jpg,person sitting on sidewalk,"[510, 295, 706, 599]",tensor(0.8813)
/projects/katefgroup/language_grounding/VG/images/440.jpg,woman wearing hat,"[240, 257, 456, 599]",tensor(0.7039)
/projects/katefgroup/language_grounding/VG/images/440.jpg,person wearing hat,"[510, 295, 706, 599]",tensor(0.8813)
/projects/katefgroup/language_grounding/VG/images/440.jpg,man wearing jacket,"[26, 251, 99, 467]",tensor(0.5608)
/projects/katefgroup/language_grounding/VG/images/440.jpg,bowl on counter,"[499, 405, 702, 599]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/440.jpg,man near window,"[26, 251, 99, 467]",tensor(0.5608)
/projects/katefgroup/language_grounding/VG/images/440.jpg,lady with hat,"[240, 257, 456, 599]",tensor(0.0548)
/projects/katefgroup/language_grounding/VG/images/440.jpg,stand in street,"[150, 260, 340, 580]",tensor(0.5311)
/projects/katefgroup/language_grounding/VG/images/441.jpg,woman wears hat,"[412, 240, 557, 405]",tensor(0.8140)
/projects/katefgroup/language_grounding/VG/images/441.jpg,man wears hat,"[620, 90, 746, 348]",tensor(0.7726)
/projects/katefgroup/language_grounding/VG/images/441.jpg,woman in front of fruit,"[412, 240, 557, 405]",tensor(0.8140)
/projects/katefgroup/language_grounding/VG/images/441.jpg,woman wears hat,"[412, 240, 557, 405]",tensor(0.8140)
/projects/katefgroup/language_grounding/VG/images/441.jpg,man wears hat,"[620, 90, 746, 348]",tensor(0.7726)
/projects/katefgroup/language_grounding/VG/images/441.jpg,woman has hat,"[412, 240, 557, 405]",tensor(0.8140)
/projects/katefgroup/language_grounding/VG/images/441.jpg,man wears hat,"[620, 90, 746, 348]",tensor(0.7726)
/projects/katefgroup/language_grounding/VG/images/441.jpg,woman wears hat,"[412, 240, 557, 405]",tensor(0.8140)
/projects/katefgroup/language_grounding/VG/images/441.jpg,man wears hat,"[620, 90, 746, 348]",tensor(0.7726)
/projects/katefgroup/language_grounding/VG/images/441.jpg,man wears shirt,"[620, 90, 746, 348]",tensor(0.0728)
/projects/katefgroup/language_grounding/VG/images/441.jpg,man wears jacket,"[620, 90, 746, 348]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/442.jpg,hair of man,"[319, 253, 591, 689]",tensor(0.0762)
/projects/katefgroup/language_grounding/VG/images/442.jpg,hair of man,"[319, 253, 591, 689]",tensor(0.0762)
/projects/katefgroup/language_grounding/VG/images/442.jpg,hair of man,"[319, 253, 591, 689]",tensor(0.0762)
/projects/katefgroup/language_grounding/VG/images/442.jpg,hair of man,"[319, 253, 591, 689]",tensor(0.0762)
/projects/katefgroup/language_grounding/VG/images/442.jpg,hair of man,"[319, 253, 591, 689]",tensor(0.0762)
/projects/katefgroup/language_grounding/VG/images/442.jpg,hair of man,"[319, 253, 591, 689]",tensor(0.0762)
/projects/katefgroup/language_grounding/VG/images/442.jpg,man wearing shirt,"[143, 431, 597, 815]",tensor(0.2101)
/projects/katefgroup/language_grounding/VG/images/443.jpg,man in coat,"[181, 335, 322, 599]",tensor(0.6663)
/projects/katefgroup/language_grounding/VG/images/443.jpg,man in coat,"[181, 335, 322, 599]",tensor(0.6663)
/projects/katefgroup/language_grounding/VG/images/443.jpg,man with hat,"[2, 344, 149, 599]",tensor(0.7886)
/projects/katefgroup/language_grounding/VG/images/443.jpg,man wearing shirt,"[2, 344, 149, 599]",tensor(0.7886)
/projects/katefgroup/language_grounding/VG/images/443.jpg,woman wearing cap,"[703, 473, 802, 599]",tensor(0.6543)
/projects/katefgroup/language_grounding/VG/images/443.jpg,man in coat,"[181, 335, 322, 599]",tensor(0.6663)
/projects/katefgroup/language_grounding/VG/images/443.jpg,man in jean,"[547, 326, 639, 568]",tensor(0.8947)
/projects/katefgroup/language_grounding/VG/images/443.jpg,clock near building,"[117, 22, 176, 73]",tensor(0.5411)
/projects/katefgroup/language_grounding/VG/images/444.jpg,woman wearing hat,"[451, 122, 657, 444]",tensor(0.8789)
/projects/katefgroup/language_grounding/VG/images/444.jpg,woman wearing hat,"[451, 122, 657, 444]",tensor(0.8789)
/projects/katefgroup/language_grounding/VG/images/445.jpg,sidewalk in pole,"[18, 472, 228, 528]",tensor(0.1723)
/projects/katefgroup/language_grounding/VG/images/446.jpg,man wearing hat,"[311, 359, 544, 482]",tensor(0.3567)
/projects/katefgroup/language_grounding/VG/images/446.jpg,pot in basket,"[453, 484, 594, 551]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/446.jpg,letter on sign,"[321, 21, 815, 109]",tensor(0.4786)
/projects/katefgroup/language_grounding/VG/images/446.jpg,sign has logo,"[321, 21, 815, 109]",tensor(0.1180)
/projects/katefgroup/language_grounding/VG/images/446.jpg,vegetable in bag,"[453, 484, 594, 551]",tensor(0.0602)
/projects/katefgroup/language_grounding/VG/images/446.jpg,vegetable in bag,"[453, 484, 594, 551]",tensor(0.1821)
/projects/katefgroup/language_grounding/VG/images/446.jpg,vegetable in bag,"[453, 484, 594, 551]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/446.jpg,woman wears hat,"[311, 359, 544, 482]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/446.jpg,woman wears hat,"[311, 359, 544, 482]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/446.jpg,person wears hat,"[311, 359, 544, 482]",tensor(0.3780)
/projects/katefgroup/language_grounding/VG/images/446.jpg,woman wears hat,"[311, 359, 544, 482]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/446.jpg,basket holding vegetable,"[0, 337, 753, 584]",tensor(0.0274)
/projects/katefgroup/language_grounding/VG/images/446.jpg,basket holding vegetable,"[0, 337, 753, 584]",tensor(0.0274)
/projects/katefgroup/language_grounding/VG/images/446.jpg,basket holding vegetable,"[0, 337, 753, 584]",tensor(0.0274)
/projects/katefgroup/language_grounding/VG/images/446.jpg,bag holding vegetable,"[453, 484, 594, 551]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/446.jpg,bag holding vegetable,"[453, 484, 594, 551]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/446.jpg,woman wearing hat,"[311, 359, 544, 482]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/446.jpg,sign has letter,"[321, 21, 815, 109]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/447.jpg,man wearing jacket,"[70, 339, 198, 578]",tensor(0.6599)
/projects/katefgroup/language_grounding/VG/images/447.jpg,man wearing jacket,"[70, 339, 198, 578]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/447.jpg,man under umbrella,"[70, 339, 198, 578]",tensor(0.6599)
/projects/katefgroup/language_grounding/VG/images/447.jpg,tree above umbrella,"[26, 0, 442, 335]",tensor(0.4422)
/projects/katefgroup/language_grounding/VG/images/447.jpg,man wearing jacket,"[70, 339, 198, 578]",tensor(0.6599)
/projects/katefgroup/language_grounding/VG/images/448.jpg,man wearing jacket,"[90, 263, 240, 439]",tensor(0.6117)
/projects/katefgroup/language_grounding/VG/images/448.jpg,person on bus,"[34, 315, 300, 599]",tensor(0.0947)
/projects/katefgroup/language_grounding/VG/images/448.jpg,man wears jacket,"[90, 263, 240, 439]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/448.jpg,building near street,"[197, 23, 815, 340]",tensor(0.3862)
/projects/katefgroup/language_grounding/VG/images/448.jpg,woman wearing hat,"[34, 315, 300, 599]",tensor(0.7602)
/projects/katefgroup/language_grounding/VG/images/449.jpg,person wearing shirt,"[549, 94, 709, 266]",tensor(0.5202)
/projects/katefgroup/language_grounding/VG/images/449.jpg,woman wearing hat,"[2, 192, 133, 295]",tensor(0.4426)
/projects/katefgroup/language_grounding/VG/images/449.jpg,woman wearing shirt,"[2, 192, 133, 295]",tensor(0.4426)
/projects/katefgroup/language_grounding/VG/images/449.jpg,man wearing jacket,"[587, 124, 667, 264]",tensor(0.4830)
/projects/katefgroup/language_grounding/VG/images/449.jpg,man wearing shirt,"[549, 94, 709, 266]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/451.jpg,car on street,"[385, 444, 517, 528]",tensor(0.6876)
/projects/katefgroup/language_grounding/VG/images/451.jpg,car parked on street,"[0, 421, 157, 572]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/452.jpg,bag of orange,"[130, 481, 327, 599]",tensor(0.5290)
/projects/katefgroup/language_grounding/VG/images/452.jpg,person walking on street,"[209, 0, 316, 234]",tensor(0.7285)
/projects/katefgroup/language_grounding/VG/images/452.jpg,orange in bag,"[121, 367, 334, 577]",tensor(0.3546)
/projects/katefgroup/language_grounding/VG/images/452.jpg,man has hat,"[482, 189, 632, 430]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/452.jpg,table on sidewalk,"[544, 129, 791, 269]",tensor(0.5390)
/projects/katefgroup/language_grounding/VG/images/453.jpg,flower near man,"[256, 257, 400, 540]",tensor(0.4931)
/projects/katefgroup/language_grounding/VG/images/453.jpg,hat on head,"[383, 318, 503, 579]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/453.jpg,man has head,"[586, 0, 815, 496]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/453.jpg,person near man,"[383, 318, 503, 579]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/453.jpg,building behind person,"[328, 103, 476, 388]",tensor(0.0938)
/projects/katefgroup/language_grounding/VG/images/453.jpg,building behind person,"[328, 103, 476, 388]",tensor(0.0938)
/projects/katefgroup/language_grounding/VG/images/453.jpg,building behind man,"[328, 103, 476, 388]",tensor(0.0938)
/projects/katefgroup/language_grounding/VG/images/453.jpg,man has hat,"[383, 318, 503, 579]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/453.jpg,flower on table,"[256, 257, 400, 540]",tensor(0.4931)
/projects/katefgroup/language_grounding/VG/images/456.jpg,man has pant,"[614, 360, 674, 486]",tensor(0.8037)
/projects/katefgroup/language_grounding/VG/images/456.jpg,man has shirt,"[621, 354, 696, 489]",tensor(0.6001)
/projects/katefgroup/language_grounding/VG/images/456.jpg,person walking on sidewalk,"[461, 0, 777, 475]",tensor(0.0134)
/projects/katefgroup/language_grounding/VG/images/456.jpg,man wearing shirt,"[614, 360, 674, 486]",tensor(0.8037)
/projects/katefgroup/language_grounding/VG/images/456.jpg,man wearing pant,"[614, 360, 674, 486]",tensor(0.8037)
/projects/katefgroup/language_grounding/VG/images/456.jpg,man wearing shirt,"[614, 360, 674, 486]",tensor(0.8037)
/projects/katefgroup/language_grounding/VG/images/456.jpg,sign hanging from pole,"[153, 302, 340, 458]",tensor(0.0573)
/projects/katefgroup/language_grounding/VG/images/457.jpg,clock on pole,"[486, 26, 598, 139]",tensor(0.6753)
/projects/katefgroup/language_grounding/VG/images/457.jpg,window on building,"[0, 0, 204, 393]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/457.jpg,window on building,"[0, 0, 204, 393]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/457.jpg,window on building,"[0, 0, 204, 393]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/457.jpg,window on building,"[0, 0, 204, 393]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/457.jpg,window on building,"[0, 0, 204, 393]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/457.jpg,window on building,"[0, 0, 204, 393]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/457.jpg,window on building,"[0, 0, 204, 393]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/459.jpg,sign on building,"[0, 10, 171, 384]",tensor(0.0252)
/projects/katefgroup/language_grounding/VG/images/459.jpg,sign on building,"[0, 10, 171, 384]",tensor(0.0871)
/projects/katefgroup/language_grounding/VG/images/459.jpg,sign on building,"[0, 10, 171, 384]",tensor(0.0563)
/projects/katefgroup/language_grounding/VG/images/459.jpg,window on building,"[532, 44, 815, 406]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/459.jpg,window on building,"[532, 44, 815, 406]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/459.jpg,sign mounted on building,"[0, 10, 171, 384]",tensor(0.0252)
/projects/katefgroup/language_grounding/VG/images/459.jpg,sign on building,"[0, 10, 171, 384]",tensor(0.0252)
/projects/katefgroup/language_grounding/VG/images/459.jpg,sign hanging from building,"[0, 10, 171, 384]",tensor(0.0252)
/projects/katefgroup/language_grounding/VG/images/459.jpg,window on building,"[532, 44, 815, 406]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/459.jpg,window on building,"[532, 44, 815, 406]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/460.jpg,window on building,"[1, 9, 458, 401]",tensor(0.0159)
/projects/katefgroup/language_grounding/VG/images/460.jpg,window on building,"[1, 9, 458, 401]",tensor(0.0059)
/projects/katefgroup/language_grounding/VG/images/460.jpg,window on building,"[1, 9, 458, 401]",tensor(0.0159)
/projects/katefgroup/language_grounding/VG/images/460.jpg,window on building,"[1, 9, 458, 401]",tensor(0.0059)
/projects/katefgroup/language_grounding/VG/images/460.jpg,window on building,"[1, 9, 458, 401]",tensor(0.0159)
/projects/katefgroup/language_grounding/VG/images/460.jpg,window on building,"[1, 9, 458, 401]",tensor(0.0159)
/projects/katefgroup/language_grounding/VG/images/460.jpg,window on building,"[1, 9, 458, 401]",tensor(0.0159)
/projects/katefgroup/language_grounding/VG/images/460.jpg,window on building,"[1, 9, 458, 401]",tensor(0.0059)
/projects/katefgroup/language_grounding/VG/images/460.jpg,sign has cow,"[38, 205, 248, 386]",tensor(0.2274)
/projects/katefgroup/language_grounding/VG/images/460.jpg,sign on building,"[38, 205, 248, 386]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/460.jpg,car near building,"[492, 346, 722, 394]",tensor(0.4381)
/projects/katefgroup/language_grounding/VG/images/460.jpg,sign on pole,"[38, 205, 248, 386]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/460.jpg,person has shirt,"[140, 429, 798, 599]",tensor(0.0268)
/projects/katefgroup/language_grounding/VG/images/460.jpg,car near building,"[492, 346, 722, 394]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/460.jpg,sign on building,"[38, 205, 248, 386]",tensor(0.2274)
/projects/katefgroup/language_grounding/VG/images/460.jpg,sign has cow,"[38, 205, 248, 386]",tensor(0.2274)
/projects/katefgroup/language_grounding/VG/images/460.jpg,car near building,"[492, 346, 722, 394]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/460.jpg,building near building,"[1, 9, 458, 401]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/460.jpg,window on building,"[1, 9, 458, 401]",tensor(0.0159)
/projects/katefgroup/language_grounding/VG/images/461.jpg,tree behind car,"[0, 0, 190, 521]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/462.jpg,wire on post,"[514, 20, 586, 475]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/462.jpg,car parked on street,"[207, 363, 389, 435]",tensor(0.6267)
/projects/katefgroup/language_grounding/VG/images/463.jpg,person walking on street,"[62, 376, 458, 599]",tensor(0.0142)
/projects/katefgroup/language_grounding/VG/images/464.jpg,car on building,"[220, 276, 544, 362]",tensor(0.3274)
/projects/katefgroup/language_grounding/VG/images/464.jpg,car on building,"[220, 276, 544, 362]",tensor(0.2565)
/projects/katefgroup/language_grounding/VG/images/464.jpg,letter on sign,"[282, 66, 593, 176]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/464.jpg,leaf on tree,"[623, 22, 792, 348]",tensor(0.0303)
/projects/katefgroup/language_grounding/VG/images/464.jpg,curtain on window,"[23, 217, 146, 291]",tensor(0.4325)
/projects/katefgroup/language_grounding/VG/images/464.jpg,leaf on tree,"[623, 22, 792, 348]",tensor(0.0303)
/projects/katefgroup/language_grounding/VG/images/464.jpg,leaf on tree,"[623, 22, 792, 348]",tensor(0.0303)
/projects/katefgroup/language_grounding/VG/images/464.jpg,sign on building,"[282, 66, 593, 176]",tensor(0.0896)
/projects/katefgroup/language_grounding/VG/images/464.jpg,sign on building,"[282, 66, 593, 176]",tensor(0.6608)
/projects/katefgroup/language_grounding/VG/images/464.jpg,tree near building,"[623, 22, 792, 348]",tensor(0.6293)
/projects/katefgroup/language_grounding/VG/images/464.jpg,car in front of building,"[220, 276, 544, 362]",tensor(0.3274)
/projects/katefgroup/language_grounding/VG/images/464.jpg,car in front of building,"[220, 276, 544, 362]",tensor(0.2565)
/projects/katefgroup/language_grounding/VG/images/464.jpg,car near pole,"[290, 281, 437, 361]",tensor(0.1276)
/projects/katefgroup/language_grounding/VG/images/465.jpg,man in shirt,"[82, 298, 146, 439]",tensor(0.8474)
/projects/katefgroup/language_grounding/VG/images/465.jpg,tree behind man,"[5, 34, 157, 378]",tensor(0.1481)
/projects/katefgroup/language_grounding/VG/images/465.jpg,man near tree,"[82, 298, 146, 439]",tensor(0.8474)
/projects/katefgroup/language_grounding/VG/images/465.jpg,building near man,"[290, 208, 397, 479]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/465.jpg,tree near man,"[5, 34, 157, 378]",tensor(0.1481)
/projects/katefgroup/language_grounding/VG/images/467.jpg,door on building,"[90, 305, 411, 475]",tensor(0.2464)
/projects/katefgroup/language_grounding/VG/images/467.jpg,pot has flower,"[0, 236, 124, 548]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/469.jpg,tree near sidewalk,"[197, 0, 437, 404]",tensor(0.0376)
/projects/katefgroup/language_grounding/VG/images/469.jpg,tree near street,"[197, 0, 437, 404]",tensor(0.0376)
/projects/katefgroup/language_grounding/VG/images/469.jpg,pole near sidewalk,"[197, 0, 437, 404]",tensor(0.0106)
/projects/katefgroup/language_grounding/VG/images/469.jpg,tree near street,"[197, 0, 437, 404]",tensor(0.0376)
/projects/katefgroup/language_grounding/VG/images/470.jpg,chair at table,"[404, 425, 591, 599]",tensor(0.3037)
/projects/katefgroup/language_grounding/VG/images/470.jpg,window of building,"[255, 0, 711, 300]",tensor(0.4173)
/projects/katefgroup/language_grounding/VG/images/470.jpg,window of building,"[255, 0, 711, 300]",tensor(0.4173)
/projects/katefgroup/language_grounding/VG/images/470.jpg,chair near table,"[404, 425, 591, 599]",tensor(0.3037)
/projects/katefgroup/language_grounding/VG/images/470.jpg,chair near table,"[404, 425, 591, 599]",tensor(0.3037)
/projects/katefgroup/language_grounding/VG/images/470.jpg,chair near table,"[404, 425, 591, 599]",tensor(0.3037)
/projects/katefgroup/language_grounding/VG/images/470.jpg,chair and table,"[435, 336, 628, 532]",tensor(0.4154)
/projects/katefgroup/language_grounding/VG/images/471.jpg,building with roof,"[16, 287, 244, 508]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/471.jpg,tree near car,"[214, 264, 544, 597]",tensor(0.5416)
/projects/katefgroup/language_grounding/VG/images/471.jpg,car near tree,"[246, 485, 566, 599]",tensor(0.0550)
/projects/katefgroup/language_grounding/VG/images/471.jpg,roof of building,"[516, 390, 798, 542]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/471.jpg,window on building,"[516, 390, 798, 542]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/472.jpg,tree near building,"[564, 253, 736, 514]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/473.jpg,man wearing glass,"[315, 164, 568, 392]",tensor(0.1463)
/projects/katefgroup/language_grounding/VG/images/473.jpg,man in shirt,"[315, 164, 568, 392]",tensor(0.7000)
/projects/katefgroup/language_grounding/VG/images/473.jpg,head on man,"[315, 164, 568, 392]",tensor(0.0229)
/projects/katefgroup/language_grounding/VG/images/473.jpg,hand on man,"[599, 99, 785, 422]",tensor(0.0060)
/projects/katefgroup/language_grounding/VG/images/473.jpg,bowl on table,"[253, 403, 452, 484]",tensor(0.6203)
/projects/katefgroup/language_grounding/VG/images/473.jpg,glass on man,"[315, 164, 568, 392]",tensor(0.0483)
/projects/katefgroup/language_grounding/VG/images/474.jpg,table has leg,"[0, 386, 572, 599]",tensor(0.6606)
/projects/katefgroup/language_grounding/VG/images/475.jpg,window in door,"[87, 172, 166, 597]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/475.jpg,window on door,"[87, 172, 166, 597]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/475.jpg,door has window,"[87, 172, 166, 597]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/475.jpg,door has window,"[87, 172, 166, 597]",tensor(0.6681)
/projects/katefgroup/language_grounding/VG/images/475.jpg,window in door,"[87, 172, 166, 597]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/475.jpg,window in door,"[87, 172, 166, 597]",tensor(0.2524)
/projects/katefgroup/language_grounding/VG/images/475.jpg,window on door,"[87, 172, 166, 597]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/476.jpg,tree in front of house,"[5, 91, 168, 384]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/477.jpg,tree in front of tree,"[67, 0, 352, 417]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/477.jpg,trunk of tree,"[0, 0, 255, 309]",tensor(0.0614)
/projects/katefgroup/language_grounding/VG/images/479.jpg,logo on truck,"[329, 298, 652, 472]",tensor(0.0203)
/projects/katefgroup/language_grounding/VG/images/479.jpg,rock near truck,"[0, 0, 800, 600]",tensor(0.0050)
/projects/katefgroup/language_grounding/VG/images/479.jpg,rock near truck,"[0, 0, 800, 600]",tensor(0.0050)
/projects/katefgroup/language_grounding/VG/images/479.jpg,tire on car,"[372, 300, 638, 507]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/479.jpg,car in front of truck,"[211, 244, 382, 398]",tensor(0.6966)
/projects/katefgroup/language_grounding/VG/images/479.jpg,bed of truck,"[329, 298, 652, 472]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/479.jpg,rock near building,"[704, 356, 797, 448]",tensor(0.4225)
/projects/katefgroup/language_grounding/VG/images/482.jpg,person on sidewalk,"[11, 343, 212, 505]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/482.jpg,door of building,"[494, 50, 539, 300]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/482.jpg,roof of building,"[1, 138, 254, 355]",tensor(0.1990)
/projects/katefgroup/language_grounding/VG/images/482.jpg,person near building,"[598, 277, 644, 327]",tensor(0.)
